areaName,longitude,latitude,unitPrice,rooms,halls,floors,houseStruct,floorArea,directions,decoration,elevaPropora,isElevator,yearProperty,totalPrice
鼓楼,114.3419056,34.79798255,35461,3,2,3,1,112.52,0,其他,3,0,70,399
建邺,118.7133418,32.01251821,52143,3,2,1,1,140,1,3,1.5,1,70,730
秦淮,118.8172207,32.00796914,56004,2,1,2,1,43.39,0,2,3,0,70,243
浦口,118.5691248,32.0590623,19703,2,2,2,1,91.36,0,2,2,0,70,180
江宁,118.8354182,31.86397143,19484,4,2,1,1,143.71,0,其他,2,0,70,280
浦口,118.5691248,32.0590623,22658,2,2,2,1,91.8,1,3,2,1,70,208
鼓楼,114.3419056,34.79798255,73185,2,1,1,1,53.29,1,其他,3,0,70,390
江宁,118.8354182,31.86397143,26867,3,2,3,1,141.44,0,其他,4,1,70,380
建邺,118.7133418,32.01251821,39816,3,2,2,1,151.95,0,3,50,1,70,605
江宁,118.8354182,31.86397143,22065,3,2,2,1,111.04,0,其他,3,1,70,245
鼓楼,114.3419056,34.79798255,24962,2,1,3,1,52.08,0,2,2,0,70,130
江宁,118.8354182,31.86397143,25486,1,1,3,1,41.2,0,其他,5,0,70,105
江宁,118.8354182,31.86397143,26016,2,2,3,1,75.34,0,2,2,0,70,196
栖霞,118.9637248,32.16942426,30527,2,1,1,1,47.5,0,其他,3,0,70,145
浦口,118.5691248,32.0590623,22708,2,2,3,1,81.91,0,2,2,1,70,186
雨花台,118.7219786,31.95455211,46358,3,2,2,1,135.9,0,3,2,1,70,630
江宁,118.8354182,31.86397143,23184,5,2,3,2,198.42,0,其他,2,0,70,460
浦口,118.5691248,32.0590623,25109,4,2,2,1,140.19,0,其他,1.5,1,70,352
江宁,118.8354182,31.86397143,23288,3,1,2,1,103.06,0,其他,2,0,70,240
建邺,118.7133418,32.01251821,58503,2,2,3,1,100.85,0,其他,2,1,70,590
鼓楼,114.3419056,34.79798255,81989,1,1,3,1,39.03,0,其他,2,0,70,320
秦淮,118.8172207,32.00796914,31338,2,1,3,1,60.63,0,2,2,0,70,190
建邺,118.7133418,32.01251821,48976,2,2,1,1,89.84,1,其他,1.5,1,70,440
江宁,118.8354182,31.86397143,24741,3,2,2,1,120.45,0,其他,2,0,70,298
秦淮,118.8172207,32.00796914,34208,4,2,3,3,204.34,0,3,2,1,70,699
秦淮,118.8172207,32.00796914,49705,2,1,3,1,50.7,0,2,2,0,70,252
玄武,118.8489373,32.07176566,56746,3,1,2,1,63.97,0,其他,3,0,70,363
建邺,118.7133418,32.01251821,27699,2,1,3,1,52.35,0,2,2,0,70,145
玄武,118.8489373,32.07176566,26329,2,1,2,1,61.53,0,2,2,0,70,162
鼓楼,114.3419056,34.79798255,42195,3,2,2,1,100.96,0,3,2,0,70,426
秦淮,118.8172207,32.00796914,44951,3,1,1,1,82.09,1,2,2,1,70,369
江宁,118.8354182,31.86397143,21536,3,2,2,1,89.62,0,其他,2,0,70,193
鼓楼,114.3419056,34.79798255,31317,2,1,3,1,56.2,0,其他,3,0,70,176
江宁,118.8354182,31.86397143,24790,3,1,1,2,147.24,0,2,2,0,70,365
秦淮,118.8172207,32.00796914,28254,3,1,2,1,61.94,0,其他,4,1,70,175
江宁,118.8354182,31.86397143,21884,3,2,1,1,141.66,0,其他,2,0,70,310
鼓楼,114.3419056,34.79798255,32036,3,1,2,1,82.72,0,2,3,暂无数据,70,265
秦淮,118.8172207,32.00796914,29243,2,1,2,1,50.27,0,其他,2,0,70,147
江宁,118.8354182,31.86397143,26066,2,1,1,1,79.8,0,2,2,1,70,208
江宁,118.8354182,31.86397143,21127,4,2,1,3,213,0,其他,2,0,70,450
雨花台,118.7219786,31.95455211,37593,2,1,2,1,60.65,1,2,2,0,70,228
浦口,118.5691248,32.0590623,19986,2,1,2,1,67.55,1,2,2,0,70,135
江宁,118.8354182,31.86397143,18094,3,1,3,1,86.77,0,其他,2,1,70,157
江宁,118.8354182,31.86397143,26403,3,2,1,1,124.99,0,3,2,0,70,330
玄武,118.8489373,32.07176566,26581,2,1,2,1,50.79,0,2,2,0,70,135
浦口,118.5691248,32.0590623,21222,3,2,2,1,103.67,1,3,3,1,70,220
栖霞,118.9637248,32.16942426,36976,3,2,2,2,143.34,0,3,3,1,70,530
浦口,118.5691248,32.0590623,24364,3,2,3,1,119.03,0,其他,2,1,70,290
雨花台,118.7219786,31.95455211,29083,3,1,1,1,71.52,0,1,2,0,70,208
江宁,118.8354182,31.86397143,27808,1,1,2,1,37.76,0,其他,14.66666667,1,70,105
玄武,118.8489373,32.07176566,23405,2,1,3,1,68.32,0,其他,2,0,70,159.9
栖霞,118.9637248,32.16942426,32556,2,2,1,1,82.32,0,3,2,1,70,268
江宁,118.8354182,31.86397143,26116,3,1,2,1,88.07,0,其他,2,1,70,230
江宁,118.8354182,31.86397143,21415,3,2,2,1,99,0,其他,2,1,70,212
浦口,118.5691248,32.0590623,25703,3,2,2,1,105.05,0,3,2,1,70,270
建邺,118.7133418,32.01251821,32943,3,1,2,1,98.96,0,其他,2,0,70,326
浦口,118.5691248,32.0590623,20626,3,2,1,1,128.48,0,3,2,1,70,265
浦口,118.5691248,32.0590623,19023,3,2,2,1,119.86,0,3,2,1,70,228
秦淮,118.8172207,32.00796914,37669,2,2,2,1,76.19,0,其他,2,0,70,287
江宁,118.8354182,31.86397143,24983,3,2,3,1,112.08,0,其他,2,0,70,280
玄武,118.8489373,32.07176566,47316,2,1,3,1,45.44,1,3,3,1,70,215
浦口,118.5691248,32.0590623,22105,3,2,1,1,115.36,0,2,2,1,70,255
玄武,118.8489373,32.07176566,38042,3,2,3,1,99.89,0,2,4,0,70,380
江宁,118.8354182,31.86397143,19573,3,2,1,1,89.41,0,其他,2,0,70,175
建邺,118.7133418,32.01251821,39987,4,2,2,1,234.58,0,2,1,1,70,938
雨花台,118.7219786,31.95455211,36146,3,2,1,1,113.43,0,其他,2,1,70,410
江宁,118.8354182,31.86397143,31555,4,2,2,1,126.13,0,其他,1.5,1,70,398
浦口,118.5691248,32.0590623,29044,2,2,3,1,87.8,1,其他,1.5,1,70,255
雨花台,118.7219786,31.95455211,40860,3,2,3,1,122.37,0,3,1.5,1,70,500
玄武,118.8489373,32.07176566,26907,3,1,2,1,76.19,1,其他,2,0,70,205
鼓楼,114.3419056,34.79798255,25074,3,1,2,1,77.77,0,2,3,0,70,195
秦淮,118.8172207,32.00796914,28512,2,1,1,1,62.43,0,2,2,0,70,178
建邺,118.7133418,32.01251821,38625,3,1,3,1,80.26,0,其他,2,0,70,310
浦口,118.5691248,32.0590623,29257,4,2,3,3,128.52,0,其他,4,1,70,376
鼓楼,114.3419056,34.79798255,59340,3,1,3,1,68.42,0,3,3,0,70,406
鼓楼,114.3419056,34.79798255,56055,3,1,2,1,92.41,0,2,2,0,70,518
玄武,118.8489373,32.07176566,25107,4,2,3,2,72.49,0,其他,2,0,70,182
秦淮,118.8172207,32.00796914,28549,2,1,3,1,62.35,1,其他,2,0,70,178
鼓楼,114.3419056,34.79798255,30878,2,1,3,2,71.25,0,其他,1,暂无数据,70,220
浦口,118.5691248,32.0590623,22183,3,2,3,1,118.11,0,3,2,1,70,262
栖霞,118.9637248,32.16942426,26250,2,1,2,1,64,1,2,2,1,70,168
栖霞,118.9637248,32.16942426,29850,4,2,3,2,211.06,1,1,1,1,70,630
建邺,118.7133418,32.01251821,37826,2,1,2,1,76.14,1,其他,2,0,70,288
浦口,118.5691248,32.0590623,24681,3,1,3,1,89.14,0,其他,2,1,70,220
建邺,118.7133418,32.01251821,25937,2,2,3,1,65.16,0,3,2,0,70,169
鼓楼,114.3419056,34.79798255,38691,3,2,1,1,124.06,0,3,1,1,70,480
秦淮,118.8172207,32.00796914,27769,2,1,1,1,59.42,1,其他,4,1,70,165
鼓楼,114.3419056,34.79798255,30592,3,2,2,1,99.7,0,2,2,0,70,305
秦淮,118.8172207,32.00796914,35109,2,1,2,1,50.13,0,2,2,0,70,176
鼓楼,114.3419056,34.79798255,59963,3,1,2,1,79.05,0,3,2,0,70,474
秦淮,118.8172207,32.00796914,25352,4,2,3,2,96.64,1,其他,2,0,70,245
栖霞,118.9637248,32.16942426,33509,3,2,1,1,133.1,0,3,1.5,1,70,446
秦淮,118.8172207,32.00796914,30182,3,1,3,1,64.61,0,3,2,0,70,195
建邺,118.7133418,32.01251821,31520,1,1,2,1,40.61,1,3,4,0,70,128
浦口,118.5691248,32.0590623,20805,3,1,3,1,115.36,1,其他,2,1,70,240
江宁,118.8354182,31.86397143,28858,2,2,1,1,105.69,0,2,2,1,70,305
栖霞,118.9637248,32.16942426,35980,3,2,1,1,129.24,0,其他,2,1,70,465
鼓楼,114.3419056,34.79798255,43989,3,2,3,1,136.4,0,3,2,1,70,600
江宁,118.8354182,31.86397143,18097,3,2,2,1,132.07,0,其他,2,0,70,239
鼓楼,114.3419056,34.79798255,68523,1,1,2,1,45.97,0,其他,5,1,70,315
江宁,118.8354182,31.86397143,18868,3,2,2,1,103.35,0,其他,2,0,70,195
江宁,118.8354182,31.86397143,26719,3,2,1,1,108.54,0,2,2,1,70,290
浦口,118.5691248,32.0590623,22506,3,2,3,1,127.97,1,3,2,1,70,288
江宁,118.8354182,31.86397143,35849,3,2,3,1,93.45,0,其他,2,1,70,335
江宁,118.8354182,31.86397143,28328,2,1,3,1,90.02,0,3,4,1,70,255
鼓楼,114.3419056,34.79798255,33102,3,1,1,1,71.9,0,其他,2,0,70,238
秦淮,118.8172207,32.00796914,36370,3,2,3,1,124.28,0,其他,2,0,70,452
江宁,118.8354182,31.86397143,20367,3,2,3,1,88.38,0,3,2,0,70,180
建邺,118.7133418,32.01251821,33221,4,2,3,3,76.76,0,3,2,0,70,255
浦口,118.5691248,32.0590623,23158,3,1,3,1,113.14,0,其他,3,1,70,262
玄武,118.8489373,32.07176566,36944,2,2,2,1,90.68,0,3,2,0,70,335
江宁,118.8354182,31.86397143,24778,3,2,2,1,119.06,0,其他,2,1,70,295
鼓楼,114.3419056,34.79798255,64124,2,1,1,1,54.27,0,其他,4,0,70,348
浦口,118.5691248,32.0590623,21917,3,2,2,1,118.63,0,其他,2,1,70,260
江宁,118.8354182,31.86397143,29960,3,1,1,1,139.52,0,3,1.5,1,70,418
栖霞,118.9637248,32.16942426,32585,3,2,2,1,85.93,0,其他,2,1,70,280
秦淮,118.8172207,32.00796914,34383,3,2,1,1,107.03,0,其他,2,1,70,368
浦口,118.5691248,32.0590623,21044,4,2,2,1,158.24,1,3,2,1,70,333
雨花台,118.7219786,31.95455211,31830,3,2,2,1,94.88,0,3,2,0,70,302
秦淮,118.8172207,32.00796914,45093,4,2,1,1,141.71,0,其他,2,1,70,639
鼓楼,114.3419056,34.79798255,40000,3,1,2,1,71,1,其他,2,0,70,284
江宁,118.8354182,31.86397143,18070,3,2,2,1,84.12,0,其他,6,1,70,152
江宁,118.8354182,31.86397143,23342,2,2,3,1,89.97,0,其他,2,0,70,210
秦淮,118.8172207,32.00796914,34416,2,1,1,1,66.83,0,3,2,0,70,230
秦淮,118.8172207,32.00796914,45745,3,2,2,1,94,0,2,2,0,70,430
秦淮,118.8172207,32.00796914,35902,2,1,2,1,57.1,0,2,2,0,70,205
浦口,118.5691248,32.0590623,21234,3,2,1,1,124.8,0,3,2,1,70,265
栖霞,118.9637248,32.16942426,31101,3,2,2,1,112.54,1,其他,1.5,1,70,350
江宁,118.8354182,31.86397143,18776,4,2,1,3,245,0,其他,2,0,70,460
栖霞,118.9637248,32.16942426,31353,3,2,3,1,127.58,0,3,2,1,70,400
江宁,118.8354182,31.86397143,25311,3,2,2,1,138.28,0,3,2,1,70,350
栖霞,118.9637248,32.16942426,26340,3,1,3,2,66.44,0,其他,2,0,70,175
栖霞,118.9637248,32.16942426,36047,3,2,1,1,115.96,0,其他,2,1,70,418
秦淮,118.8172207,32.00796914,34277,3,2,2,1,118.45,0,其他,2,1,70,406
江宁,118.8354182,31.86397143,28441,4,2,1,1,154.71,0,其他,1,1,70,440
浦口,118.5691248,32.0590623,25273,3,2,1,1,131.37,0,其他,1,1,70,332
鼓楼,114.3419056,34.79798255,40147,1,1,2,1,43.59,1,2,3,0,70,175
浦口,118.5691248,32.0590623,20685,3,1,1,1,86.54,0,2,3,1,70,179
雨花台,118.7219786,31.95455211,27100,4,2,3,1,135.06,1,3,2,1,70,366
鼓楼,114.3419056,34.79798255,36435,2,1,3,1,53.52,1,2,3,0,70,195
浦口,118.5691248,32.0590623,18974,3,2,1,1,103.83,1,3,3,1,70,197
江宁,118.8354182,31.86397143,21037,2,2,1,1,90.32,0,2,2,1,70,190
江宁,118.8354182,31.86397143,26293,2,1,2,1,89.38,0,其他,50,1,70,235
鼓楼,114.3419056,34.79798255,40878,4,2,2,1,171,0,3,2.5,1,70,699
江宁,118.8354182,31.86397143,16491,3,2,2,1,103.09,1,其他,2,暂无数据,70,170
建邺,118.7133418,32.01251821,32302,3,1,2,1,73.68,0,其他,2,0,70,238
江宁,118.8354182,31.86397143,25854,3,2,2,1,135.38,0,其他,2,1,70,350
鼓楼,114.3419056,34.79798255,32401,3,1,3,1,97.22,1,1,2,1,70,315
雨花台,118.7219786,31.95455211,33704,3,2,1,1,117.2,0,其他,1.5,1,70,395
雨花台,118.7219786,31.95455211,26747,2,1,2,1,72.16,0,3,2,0,70,193
鼓楼,114.3419056,34.79798255,49006,3,2,3,2,141.82,0,1,1.5,1,70,695
鼓楼,114.3419056,34.79798255,39891,3,2,1,1,120.33,1,3,2,0,70,480
浦口,118.5691248,32.0590623,24671,2,2,2,1,106.2,1,2,2,1,70,262
建邺,118.7133418,32.01251821,49075,2,2,3,1,89.66,0,2,1.5,1,70,440
鼓楼,114.3419056,34.79798255,54802,3,2,2,1,125.91,1,其他,2,1,70,690
秦淮,118.8172207,32.00796914,35339,3,2,2,1,133,0,3,2,1,70,470
鼓楼,114.3419056,34.79798255,65015,3,1,2,1,81.52,0,其他,2,0,70,530
浦口,118.5691248,32.0590623,24422,3,2,1,1,95,1,其他,1.333333333,1,70,232
鼓楼,114.3419056,34.79798255,44860,3,2,2,1,107,0,其他,2,1,70,480
江宁,118.8354182,31.86397143,24500,2,1,3,1,84.9,0,其他,2,1,70,208
秦淮,118.8172207,32.00796914,29088,3,1,1,1,84.23,0,其他,2,0,70,245
建邺,118.7133418,32.01251821,36318,3,2,1,1,114.27,0,其他,2,0,70,415
建邺,118.7133418,32.01251821,50929,3,2,2,1,121.74,0,其他,2,1,70,620
江宁,118.8354182,31.86397143,26048,3,2,2,1,136.29,0,其他,2,0,70,355
江宁,118.8354182,31.86397143,20329,5,2,3,2,177.09,1,其他,2,1,70,360
浦口,118.5691248,32.0590623,25332,3,2,2,1,97.9,0,3,2,1,70,248
秦淮,118.8172207,32.00796914,28939,4,2,3,3,128.55,0,其他,2,0,70,372
鼓楼,114.3419056,34.79798255,34374,3,2,2,1,113.17,0,其他,2,1,70,389
秦淮,118.8172207,32.00796914,57989,3,1,2,1,73.98,0,其他,2,0,70,429
秦淮,118.8172207,32.00796914,85093,3,1,2,1,60.64,0,其他,2,1,70,516
江宁,118.8354182,31.86397143,20392,3,2,3,1,112.79,1,其他,2,0,70,230
浦口,118.5691248,32.0590623,22229,3,2,2,1,134.96,0,3,2,1,70,300
浦口,118.5691248,32.0590623,23023,2,1,1,1,70.8,1,2,3,1,70,163
鼓楼,114.3419056,34.79798255,47904,3,2,2,1,115.65,0,3,2,0,70,554
鼓楼,114.3419056,34.79798255,32447,3,2,1,1,121.74,0,2,2,0,70,395
江宁,118.8354182,31.86397143,26260,3,2,1,1,116.15,1,其他,2,1,70,305
雨花台,118.7219786,31.95455211,32311,2,1,3,1,85.42,1,3,1.5,1,70,276
栖霞,118.9637248,32.16942426,37913,3,2,3,1,89.68,1,3,2,1,70,340
秦淮,118.8172207,32.00796914,28467,3,2,1,1,147.54,0,其他,2,1,70,420
江宁,118.8354182,31.86397143,22610,4,2,1,1,163.65,1,其他,2,0,70,370
江宁,118.8354182,31.86397143,28076,2,2,1,1,81.21,0,3,2,1,70,228
江宁,118.8354182,31.86397143,18073,4,2,3,2,130.03,0,其他,2,0,70,235
江宁,118.8354182,31.86397143,21998,4,2,3,2,167.29,0,其他,2,1,70,368
浦口,118.5691248,32.0590623,26010,3,1,3,1,90.35,1,其他,2,1,70,235
浦口,118.5691248,32.0590623,23700,4,2,3,1,86.5,1,其他,2,0,70,205
鼓楼,114.3419056,34.79798255,47895,2,1,1,1,65.77,0,2,2,0,70,315
栖霞,118.9637248,32.16942426,31600,3,2,2,1,110.76,0,3,2,1,70,350
鼓楼,114.3419056,34.79798255,45503,2,1,2,1,75.82,0,1,2,0,70,345
雨花台,118.7219786,31.95455211,32392,2,1,1,1,89.22,1,3,2,1,70,289
浦口,118.5691248,32.0590623,27007,2,2,1,1,94.42,1,2,2,0,70,255
江宁,118.8354182,31.86397143,25079,4,2,1,3,191.4,0,其他,1,0,70,480
玄武,118.8489373,32.07176566,33402,3,2,1,1,127.24,1,其他,2,1,70,425
浦口,118.5691248,32.0590623,21496,3,2,1,1,107,0,其他,2,1,70,230
浦口,118.5691248,32.0590623,23073,3,1,2,1,88.85,1,其他,2,1,70,205
六合,118.848166,32.40064024,18750,3,2,2,1,104,1,其他,4,暂无数据,70,195
秦淮,118.8172207,32.00796914,32450,3,1,3,1,130.05,0,其他,3.333333333,1,70,422
江宁,118.8354182,31.86397143,27756,2,2,3,1,86.11,0,3,2,0,70,239
浦口,118.5691248,32.0590623,21359,3,1,3,1,119.39,1,3,1,1,70,255
浦口,118.5691248,32.0590623,20629,3,2,3,1,128.46,1,其他,1,1,70,265
江宁,118.8354182,31.86397143,38328,3,2,3,1,140.37,0,其他,1,1,70,538
江宁,118.8354182,31.86397143,20308,3,2,1,1,115.72,0,其他,3,0,70,235
玄武,118.8489373,32.07176566,42249,3,2,3,1,105.33,0,2,2,0,70,445
鼓楼,114.3419056,34.79798255,73119,2,1,3,1,46.5,0,3,2,0,70,340
浦口,118.5691248,32.0590623,22894,3,2,2,1,121.43,0,其他,2,1,70,278
栖霞,118.9637248,32.16942426,30323,3,2,3,1,108.5,0,其他,2,1,70,329
鼓楼,114.3419056,34.79798255,68581,2,1,1,1,62.7,1,其他,2,0,70,430
江宁,118.8354182,31.86397143,22006,3,2,2,1,112.7,1,2,2,1,70,248
江宁,118.8354182,31.86397143,21996,4,2,3,3,217.77,0,2,2,0,70,479
建邺,118.7133418,32.01251821,63086,3,2,2,1,137.59,1,3,1.5,1,70,868
玄武,118.8489373,32.07176566,56091,3,1,3,1,64.36,0,其他,3,0,70,361
秦淮,118.8172207,32.00796914,36610,3,1,2,1,79.16,0,2,3,0,70,289.8
浦口,118.5691248,32.0590623,23327,3,2,3,1,125.18,0,3,4,1,70,292
浦口,118.5691248,32.0590623,24946,3,2,2,1,106.23,0,其他,4,1,70,265
江宁,118.8354182,31.86397143,17299,4,2,2,1,152.04,0,其他,2,0,70,263
六合,118.848166,32.40064024,19040,3,2,2,1,118.7,1,其他,2,暂无数据,70,226
江宁,118.8354182,31.86397143,25957,3,2,3,1,125.21,0,其他,1.5,1,70,325
建邺,118.7133418,32.01251821,36968,3,2,1,1,137.96,1,其他,2,1,70,510
栖霞,118.9637248,32.16942426,20733,3,1,3,1,86.82,0,其他,2,0,70,180
江宁,118.8354182,31.86397143,23671,3,2,2,1,135.19,0,其他,2,0,70,320
雨花台,118.7219786,31.95455211,24803,3,2,1,1,88.7,0,其他,2,1,70,220
鼓楼,114.3419056,34.79798255,54501,2,1,1,1,56.88,0,2,3,0,70,310
鼓楼,114.3419056,34.79798255,35676,2,1,3,1,63.91,1,2,4,0,70,228
玄武,118.8489373,32.07176566,42363,3,1,3,1,116.85,0,其他,3.5,1,70,495
浦口,118.5691248,32.0590623,19992,3,2,1,1,120.05,0,3,1,1,70,240
江宁,118.8354182,31.86397143,20504,3,2,1,1,90.23,1,3,2,0,70,185
江宁,118.8354182,31.86397143,23115,4,2,3,1,129.79,0,其他,4,1,70,300
江宁,118.8354182,31.86397143,25517,3,2,1,1,88.57,0,其他,2,1,70,226
江宁,118.8354182,31.86397143,20390,3,2,3,1,117.71,0,3,2,0,70,240
建邺,118.7133418,32.01251821,44760,3,2,3,1,110.59,1,1,2,1,70,495
玄武,118.8489373,32.07176566,42864,3,2,3,1,149.31,1,其他,1,1,70,640
鼓楼,114.3419056,34.79798255,51994,4,2,1,1,169.83,0,3,2,0,70,883
江宁,118.8354182,31.86397143,37233,3,2,1,1,85.41,0,3,2.5,1,70,318
江宁,118.8354182,31.86397143,25093,4,2,2,1,157.42,1,1,4,1,70,395
鼓楼,114.3419056,34.79798255,67188,3,1,1,1,96,0,其他,2,0,70,645
鼓楼,114.3419056,34.79798255,61949,3,2,3,1,122.36,0,3,3,1,70,758
栖霞,118.9637248,32.16942426,32957,3,2,2,1,112.27,0,其他,2,1,70,370
浦口,118.5691248,32.0590623,20112,3,2,2,1,129.28,0,3,2,0,70,260
栖霞,118.9637248,32.16942426,22324,3,1,3,1,83.77,0,其他,2,0,70,187
浦口,118.5691248,32.0590623,23521,3,2,1,1,110.54,0,3,4,1,70,260
秦淮,118.8172207,32.00796914,36287,2,2,1,1,92.32,0,其他,2,0,70,335
浦口,118.5691248,32.0590623,27507,3,2,2,1,89.07,0,3,2,0,70,245
江宁,118.8354182,31.86397143,25912,4,2,1,1,117.71,1,其他,4,0,70,305
江宁,118.8354182,31.86397143,24398,6,3,1,2,285.28,0,其他,2,1,70,696
鼓楼,114.3419056,34.79798255,60917,2,1,1,1,62.38,0,2,2,0,70,380
鼓楼,114.3419056,34.79798255,30949,2,1,2,1,66.24,0,2,2,0,70,205
鼓楼,114.3419056,34.79798255,30417,3,2,3,1,101.92,0,其他,2,1,70,310
江宁,118.8354182,31.86397143,20562,3,2,3,1,99.7,0,1,2,1,70,205
江宁,118.8354182,31.86397143,17505,3,2,3,2,128.54,0,3,2,0,70,225
鼓楼,114.3419056,34.79798255,53223,2,1,2,3,57.87,1,其他,50,1,70,308
江宁,118.8354182,31.86397143,20645,4,2,3,1,140.47,0,3,2,0,70,290
鼓楼,114.3419056,34.79798255,63299,3,2,2,1,100.95,0,2,2,0,70,639
栖霞,118.9637248,32.16942426,22194,5,2,3,3,117.15,0,其他,2,0,70,260
秦淮,118.8172207,32.00796914,50018,3,2,1,1,113.96,1,3,2,0,70,570
栖霞,118.9637248,32.16942426,26484,2,1,2,1,64.19,1,2,2,1,70,170
江宁,118.8354182,31.86397143,23727,3,2,地下室 (共11,1,120.12,1,其他,1,1,70,285
鼓楼,114.3419056,34.79798255,26263,3,1,3,1,83.77,0,其他,2,0,70,220
鼓楼,114.3419056,34.79798255,40492,4,2,1,1,140.77,0,2,2,0,70,570
栖霞,118.9637248,32.16942426,32628,3,2,1,1,93.48,0,其他,2,1,70,305
江宁,118.8354182,31.86397143,42188,3,1,2,1,128,0,其他,2,1,70,540
江宁,118.8354182,31.86397143,24021,3,2,3,1,108.24,0,其他,2,1,70,260
秦淮,118.8172207,32.00796914,36998,3,2,2,1,120.82,0,其他,2,0,70,447
江宁,118.8354182,31.86397143,19826,3,2,2,1,98.36,0,其他,2,0,70,195
秦淮,118.8172207,32.00796914,58061,3,1,1,1,66.31,0,其他,2,0,70,385
江宁,118.8354182,31.86397143,20447,4,2,1,1,150.64,0,2,4,1,70,308
江宁,118.8354182,31.86397143,24718,2,2,3,1,84.96,0,2,2,1,70,210
江宁,118.8354182,31.86397143,28748,3,2,2,1,128.01,0,3,2.666666667,1,70,368
建邺,118.7133418,32.01251821,49731,3,2,2,1,124.27,0,其他,2,1,70,618
建邺,118.7133418,32.01251821,37177,3,2,2,1,108.94,0,其他,2,1,70,405
鼓楼,114.3419056,34.79798255,39758,3,2,2,1,121.99,0,其他,1,1,70,485
江宁,118.8354182,31.86397143,29194,3,2,1,1,89.06,0,其他,2,1,70,260
江宁,118.8354182,31.86397143,31824,3,2,1,1,133.55,1,3,3,1,70,425
浦口,118.5691248,32.0590623,21585,3,2,1,1,109.8,1,其他,2,0,70,237
建邺,118.7133418,32.01251821,40629,2,2,2,1,92.3,0,2,2,0,70,375
秦淮,118.8172207,32.00796914,40086,3,2,3,1,79.83,0,其他,50,1,65,320
栖霞,118.9637248,32.16942426,23124,2,1,1,1,63.14,0,其他,2,0,70,146
秦淮,118.8172207,32.00796914,41492,3,1,3,1,97.61,0,2,3,1,70,405
秦淮,118.8172207,32.00796914,51632,3,2,2,1,139.45,0,3,1.5,1,70,720
浦口,118.5691248,32.0590623,25149,3,2,2,1,87.48,0,3,3,1,70,220
浦口,118.5691248,32.0590623,24176,3,2,3,1,91,0,其他,2,1,70,220
江宁,118.8354182,31.86397143,33708,2,1,3,1,71.2,1,其他,2,0,70,240
江宁,118.8354182,31.86397143,23179,2,2,2,1,84.56,1,3,2,1,70,196
秦淮,118.8172207,32.00796914,27785,2,1,3,1,79.9,0,其他,3,1,70,222
江宁,118.8354182,31.86397143,24184,3,2,3,1,108.75,0,3,2,0,70,263
江宁,118.8354182,31.86397143,28083,3,2,2,1,88.31,0,3,2,1,70,248
秦淮,118.8172207,32.00796914,29353,3,1,2,1,64.05,0,3,4,0,70,188
雨花台,118.7219786,31.95455211,22608,3,2,3,1,103.95,0,其他,3.5,1,70,235
建邺,118.7133418,32.01251821,39119,2,2,2,1,84.36,0,其他,2,0,70,330
浦口,118.5691248,32.0590623,28980,2,2,1,暂无数据,93.17,0,3,2,0,70,270
浦口,118.5691248,32.0590623,23108,3,2,3,1,101.7,0,3,2,1,70,235
雨花台,118.7219786,31.95455211,25709,3,2,3,1,87.52,0,3,2,1,70,225
鼓楼,114.3419056,34.79798255,28997,3,1,3,1,79.32,0,其他,2,0,70,230
江宁,118.8354182,31.86397143,22493,5,2,3,2,180.06,0,其他,3,1,70,405
鼓楼,114.3419056,34.79798255,33015,3,2,3,1,82.69,0,3,3,1,70,273
鼓楼,114.3419056,34.79798255,30471,2,1,1,1,54.15,0,2,3,0,70,165
雨花台,118.7219786,31.95455211,30586,3,2,3,1,88.93,0,3,2,1,70,272
雨花台,118.7219786,31.95455211,24174,3,1,3,1,98.87,0,1,1.5,1,70,239
秦淮,118.8172207,32.00796914,31038,3,1,2,1,70.56,0,2,2,0,70,219
建邺,118.7133418,32.01251821,45410,2,1,3,2,70.47,1,其他,2,1,70,320
浦口,118.5691248,32.0590623,21327,3,2,3,1,114.88,0,3,2,1,70,245
江宁,118.8354182,31.86397143,26173,2,2,2,1,89.79,1,3,4,1,70,235
栖霞,118.9637248,32.16942426,20248,3,1,1,1,84.95,0,其他,4,1,70,172
秦淮,118.8172207,32.00796914,49404,2,1,3,1,58.7,0,其他,2,0,70,290
栖霞,118.9637248,32.16942426,34672,6,2,2,2,224.97,0,其他,2,1,70,780
雨花台,118.7219786,31.95455211,37299,3,2,3,1,121.99,1,2,1,1,70,455
江宁,118.8354182,31.86397143,33231,2,2,3,1,65,1,其他,2,0,70,216
秦淮,118.8172207,32.00796914,45761,3,1,1,1,93.53,0,其他,4,1,70,428
浦口,118.5691248,32.0590623,22405,4,1,1,1,137.92,1,其他,2,1,70,309
秦淮,118.8172207,32.00796914,30163,2,1,3,1,58.02,0,3,2,1,70,175
浦口,118.5691248,32.0590623,20400,4,3,3,2,147.06,0,3,2,1,70,300
秦淮,118.8172207,32.00796914,33388,4,2,1,1,134.78,0,2,2,0,70,450
江宁,118.8354182,31.86397143,23181,4,2,2,1,141.5,0,2,2,0,70,328
江宁,118.8354182,31.86397143,26686,4,2,1,1,157.39,0,其他,2,1,70,420
江宁,118.8354182,31.86397143,27249,3,2,2,1,125.51,0,其他,2,0,70,342
浦口,118.5691248,32.0590623,20616,2,2,1,1,89.74,0,1,2,0,70,185
